locus	log2FoldChange	padj	symbol	description
AT2G01490	0.0380552890735544	0.905607701092972	PAHX	phytanoyl-CoA dioxygenase (PhyH) family protein
AT2G01500	2.06435059017011	0.801688237739465	PFS2	Homeodomain-like superfamily protein
AT2G01505	-0.538641626332807	0.187817439458736	CLE16	CLAVATA3/ESR-RELATED 16
AT2G01510	-0.879212714497983	0.0149383387372373		Tetratricopeptide repeat (TPR)-like superfamily protein
AT2G01520	-0.679577433885701	0.0566370431856112	MLP328	MLP-like protein 328
AT2G01530	0.218877288933751	0.585417191321339	MLP329	MLP-like protein 329
AT2G01540	0.162577170502932	0.505737127927298		Calcium-dependent lipid-binding (CaLB domain) family protein
AT2G01554				hypothetical protein
AT2G01560	2.07144240316027	0.699570606439151		Plant protein 1589 of unknown function
AT2G01570	0.00523935382697128	0.993796511018614	RGA1	GRAS family transcription factor family protein
AT2G01580	-0.158203019759852	0.858405592831214		transmembrane protein
AT2G01590	1.51531257987129	1.43332130283347e-11	CRR3	chlororespiratory reduction 3
AT2G01600	-0.0242471683702919	0.896482903907597		ENTH/ANTH/VHS superfamily protein
AT2G01610	0.429044317350779	0.744021410884284		Plant invertase/pectin methylesterase inhibitor superfamily protein
AT2G01620	0.264371541299698	0.314897220512142	MEE11	RNI-like superfamily protein
AT2G01630	-0.501084399166622	0.00930217016248262		O-Glycosyl hydrolases family 17 protein
AT2G01640	-0.448474505940686	0.072906970991389		ribosome biogenesis protein
AT2G01650	-0.0952237285144001	0.7754734398462	PUX2	plant UBX domain-containing protein 2
AT2G01660	-1.08859712794797	0.0400817584760945	PDLP6	plasmodesmata-located protein 6
AT2G01667	2.19676503727375	0.786850112205285		hypothetical protein
AT2G01670	1.70990583325581	6.87732530577363e-12	NUDT17	nudix hydrolase homolog 17
AT2G01680	-1.0850839747108	9.5107053187261e-07		Ankyrin repeat family protein
AT2G01690	0.28251613032611	0.273311855923078		ARM repeat superfamily protein
AT2G01710	-0.384200076434275	0.044985844744006		Chaperone DnaJ-domain superfamily protein
AT2G01720	0.0350898137169804	0.904769709976562		Ribophorin I
AT2G01730	-0.812041088346276	0.0269852031074934	CPSF73-II	cleavage and polyadenylation specificity factor 73 kDa subunit-II
AT2G01735	-0.311492131154765	0.240764633850347	RIE1	RING-finger protein for embryogenesi
AT2G01740	-1.20703203384383	1.00160305789626e-05		Tetratricopeptide repeat (TPR)-like superfamily protein
AT2G01750	-0.538584404602773	0.0198945530666736	MAP70-3	microtubule-associated proteins 70-3
AT2G01755				hypothetical protein
AT2G01760	0.207557472230828	0.676193943954091	RR14	response regulator 14
AT2G01770	1.10256190358992	0.897568712833414	VIT1	vacuolar iron transporter 1
AT2G01780				Curculin-like (mannose-binding) lectin family protein
AT2G01790				TRAF-like family protein
AT2G01800				COP1-interacting protein-like protein
AT2G01810	-2.60842121345559	0.128909465760603		RING/FYVE/PHD zinc finger superfamily protein
AT2G01818	-0.714912783565091	0.559773047090865		PLATZ transcription factor family protein
AT2G01820	0.189591766708659	0.349391532407473		Leucine-rich repeat protein kinase family protein
AT2G01830	-0.53506077769507	0.118737186697557	WOL	CHASE domain containing histidine kinase protein
AT2G01850	0.65024662091965	0.00567283367422904	EXGT-A3	endoxyloglucan transferase A3
AT2G01860	-0.222729340872571	0.549748362287092	EMB975	Tetratricopeptide repeat (TPR)-like superfamily protein
AT2G01870	0.0255046105452797	0.976624091919635		transmembrane protein
AT2G01880	1.00993626948356	0.00283622186604764	PAP7	purple acid phosphatase 7
AT2G01890	0.0852273953402452	0.88254649217532	PAP8	purple acid phosphatase 8
AT2G01900	0.254318764910379	0.643023631413487		DNAse I-like superfamily protein
AT2G01905	-0.666635787022787	0.556111842907188	CYCJ18	cyclin J18
AT2G01910	0.470659000992831	0.019785744321991	ATMAP65-6	Microtubule associated protein (MAP65/ASE1) family protein
AT2G01913	-1.41087950417827	0.0330304122443246		hypothetical protein
AT2G01918	1.68928233691084	3.83628155130163e-05	PQL3	PsbQ-like 3
AT2G01920	-0.234388495562158	0.973639321589283		ENTH/VHS/GAT family protein
AT2G01930	-0.350593750228138	0.0501757043178323	BPC1	basic pentacysteine1
AT2G01940	-0.213684285604421	0.647499650763751	SGR5	C2H2-like zinc finger protein
AT2G01950	-1.39672861154639	0.0146388908887587	BRL2	BRI1-like 2
AT2G01960	-1.5510438771692	0.863556509829468	TET14	tetraspanin14
AT2G01970	-0.105972374867805	0.786020058747252		Endomembrane protein 70 protein family
AT2G01980	0.174166119517612	0.550818999665183	SOS1	sodium proton exchanger%2C putative (NHX7) (SOS1)
AT2G01990	-0.787495189584713	0.352557400012381		XRI1-like protein
AT2G02000	1.95606072894522	0.538804559933033	GAD3	glutamate decarboxylase 3
AT2G02010	0.959246280302394	0.301598678349825	GAD4	glutamate decarboxylase 4
AT2G02020	0.160379858676633	0.890169729552766	PTR4	Major facilitator superfamily protein
AT2G02023	0.0	1.0		hypothetical protein
AT2G02026				hypothetical protein
AT2G02030				F-box family protein
AT2G02040	0.112227183552075	0.695410580632863	PTR2	peptide transporter 2
AT2G02050	0.326726315292738	0.0641596708911199		NADH-ubiquinone oxidoreductase B18 subunit
AT2G02060	-0.580520232346368	0.0252052000413683		Homeodomain-like superfamily protein
AT2G02061	-1.16181271602785	0.105989065060142		Nucleotide-diphospho-sugar transferase family protein
AT2G02070	-0.939818437863908	1.52887922364108e-13	IDD5	indeterminate(ID)-domain 5
AT2G02080	-0.584841822323602	0.000359101793873898	IDD4	indeterminate(ID)-domain 4
AT2G02090	-0.129603264992299	0.518830187932314	ETL1	SNF2 domain-containing protein / helicase domain-containing protein
AT2G02100	-0.988670236561809	0.0124739504668692	LCR69	low-molecular-weight cysteine-rich 69
AT2G02103				Ta11-like non-LTR retrotransposon
AT2G02120	-1.07602051099282	0.413633000324448	PDF2.1	Scorpion toxin-like knottin superfamily protein
AT2G02130	-0.549157609832019	0.315129819568462	LCR68	low-molecular-weight cysteine-rich 68
AT2G02140	2.52105142886156	0.740515650319407	LCR72	low-molecular-weight cysteine-rich 72
AT2G02147	2.10679719641123	0.628278527181177	LCR73	low-molecular-weight cysteine-rich 73
AT2G02148	0.0173089973318061	0.959071488771341		PPR containing protein
AT2G02150	-1.10976834661203	0.000503709594949288	EMB2794	Tetratricopeptide repeat (TPR)-like superfamily protein
AT2G02160	-0.801875189954884	0.000454004081740426		CCCH-type zinc finger family protein
AT2G02170	0.708673655810648	0.000246853894061898		Remorin family protein
AT2G02180	1.03420095077243	2.46219945641855e-06	TOM3	tobamovirus multiplication protein 3
AT2G02220	0.997462162703742	4.65434339920063e-08	PSKR1	phytosulfokin receptor 1
AT2G02230	0.833062668473283	0.0193225002003545	PP2-B1	phloem protein 2-B1
AT2G02240	0.0451577903053412	0.986198760615195	MEE66	F-box family protein
AT2G02250	1.00473381128463	0.602762298136527	PP2-B2	phloem protein 2-B2
AT2G02280			PP2-B4	phloem protein 2-B4
AT2G02290				Haloacid dehalogenase-like hydrolase (HAD) superfamily protein
AT2G02300	0.206619528313776	0.890169729552766	PP2-B5	phloem protein 2-B5
AT2G02310	4.22844554956144	3.5926445255718e-21	PP2-B6	phloem protein 2-B6
AT2G02320	2.69636709396732	0.716513688836632	PP2-B7	phloem protein 2-B7
AT2G02340	4.62752785924567	0.0296267224402888	PP2-B8	phloem protein 2-B8
AT2G02350	0.312231962465308	0.493563825424312	SKIP3	SKP1 interacting partner 3
AT2G02360	0.247730077883221	0.256429231699952	PP2-B10	phloem protein 2-B10
AT2G02370	0.490940641837727	0.00104103817497136		SNARE associated Golgi protein family
AT2G02380	0.00275496691015873	1.0	GSTZ2	glutathione S-transferase (class zeta) 2
AT2G02390	0.0936251187473193	0.676395862112965	GSTZ1	glutathione S-transferase zeta 1
AT2G02400	-0.0965227293533956	0.746429954884166		NAD(P)-binding Rossmann-fold superfamily protein
AT2G02410	0.133262481719966	0.618967263496159		yacP-like NYN domain protein
AT2G02440				transmembrane protein
AT2G02450	0.139702654188443	0.714487008707536	LOV1	NAC domain containing protein 35
AT2G02455				transmembrane protein
AT2G02470	0.0736903491382062	0.725340177048083	AL6	alfin-like 6
AT2G02480	-0.580581371930413	0.0150624089049409	STI	AAA-type ATPase family protein
AT2G02490				transmembrane protein
AT2G02493				hypothetical protein
AT2G02497	2.52105142886156	0.740515650319407		hypothetical protein
AT2G02498	-0.752684836755607	0.929278226507732		transmembrane protein
AT2G02500	0.526028138848224	0.153002634484084	ISPD	Nucleotide-diphospho-sugar transferases superfamily protein
AT2G02510	0.211961679083472	0.212151737868533		NADH dehydrogenase (ubiquinone)s
AT2G02515	2.06435025727917	0.801688237739465		hypothetical protein
AT2G02520				RNA-directed DNA polymerase (reverse transcriptase)-related family protein
AT2G02525				transmembrane protein
AT2G02540	-1.2147154078327	0.159424640759471	HB21	homeobox protein 21
AT2G02550				PIN domain-like family protein
AT2G02560	0.0391171412234585	0.911497788343988	CAND1	cullin-associated and neddylation dissociated
AT2G02570	-0.491811766554452	0.000139670853702563		nucleic acid binding/RNA binding protein
AT2G02580	0.269119208695089	0.890169729552766	CYP71B9	cytochrome P450%2C family 71%2C subfamily B%2C polypeptide 9
AT2G02590	0.348679975538003	0.249588899415368		small multi-drug export protein
AT2G02600				
AT2G02610	0.460725228189846	0.602879214192984		Cysteine/Histidine-rich C1 domain family protein
AT2G02620	-0.592166877648473	0.860378345971535		Cysteine/Histidine-rich C1 domain family protein
AT2G02630	-0.0537749519874347	0.980486587765155		Cysteine/Histidine-rich C1 domain family protein
AT2G02635				hypothetical protein
AT2G02640	0.193747911386778	0.934405111055463		Cysteine/Histidine-rich C1 domain family protein
AT2G02650				Ribonuclease H-like superfamily protein
AT2G02660				F-box associated ubiquitination effector family protein
AT2G02680	0.00579366647978431	0.997825780406445		Cysteine/Histidine-rich C1 domain family protein
AT2G02690	0.332634410927132	0.840854542816748		Cysteine/Histidine-rich C1 domain family protein
AT2G02695	1.94203770890154	0.814214018888158		hypothetical protein
AT2G02700	2.93949493179431	1.13894118027388e-06		Cysteine/Histidine-rich C1 domain family protein
AT2G02710	0.674786605366315	0.0108891732326942	PLPB	PAS/LOV protein B
AT2G02720	0.763013828655334	0.754078359254118		Pectate lyase family protein
AT2G02730	0.187790886431552	0.353455174582592		GRIP/coiled-coil protein%2C putative (DUF1664)
AT2G02740	0.557613809511766	0.0616481714067116	WHY3	ssDNA-binding transcriptional regulator
AT2G02741			MIR840A	
AT2G02750	-0.407331765917707	0.458974751769294		Pentatricopeptide repeat (PPR) superfamily protein
AT2G02760	-0.337125449043764	0.0826983290734244	UBC2	ubiquiting-conjugating enzyme 2
AT2G02765	-0.01622980993234	0.975880970356101		L-aminoadipate-semialdehyde dehydrogenase-phosphopantetheinyl transferase
AT2G02770				4'-phosphopantetheinyl transferase domain protein
AT2G02780	0.164471756947139	0.591387889765569		Leucine-rich repeat protein kinase family protein
AT2G02790	-0.502401223153465	0.000755842241023052	IQD29	IQ-domain 29
AT2G02795				transmembrane protein
AT2G02800	1.21078954560109	5.2411221254535e-23	APK2B	protein kinase 2B
AT2G02810	0.987431764269698	5.05093609045724e-06	UTR1	UDP-galactose transporter 1
AT2G02820	-0.404371602930692	0.114726184370781	MYB88	myb domain protein 88
AT2G02835	0.209103922604548	0.986198760615195		nucleic acid/zinc ion-binding protein
AT2G02840	-3.37826018245124	0.617571058453181		nucleic acid/zinc ion-binding protein
AT2G02850	-0.338823988310225	0.634441274867447	ARPN	plantacyanin
AT2G02860	1.65845066789476	1.64077598522802e-13	SUT2	sucrose transporter 2
AT2G02870	-0.0327512003904289	0.91812394648735		Galactose oxidase/kelch repeat superfamily protein
AT2G02880	-0.610276319671512	0.0146643045958643		mucin-like protein
AT2G02890	3.41890782759897	0.521651211597788		F-box family protein
AT2G02900				
AT2G02910	-0.246360727279727	0.471549276790731		transmembrane protein (DUF616)
AT2G02930	-0.2853894915268	0.647941349711708	GSTF3	glutathione S-transferase F3
AT2G02950	-0.533038258661111	0.015782710280644	PKS1	phytochrome kinase substrate 1
AT2G02955	-0.720024453793469	0.00389787111821312	MEE12	maternal effect embryo arrest 12
AT2G02960	0.280665782338378	0.282746516235566		RING/FYVE/PHD zinc finger superfamily protein
AT2G02970	0.07030899091469	0.835855755948613		GDA1/CD39 nucleoside phosphatase family protein
AT2G02980	-0.298297272643953	0.414713960875247	OTP85	Pentatricopeptide repeat (PPR) superfamily protein
AT2G02990	0.836528170158278	0.239867559252406	RNS1	ribonuclease 1
AT2G03000				RING/U-box superfamily protein
AT2G03010	-1.25079535409821	0.00109021160911723		hypothetical protein (DUF577)
AT2G03020	2.0097840040251	0.0624747201941086		Heat shock protein HSP20/alpha crystallin family
AT2G03030				Toll-Interleukin-Resistance (TIR) domain family protein
AT2G03040	0.0	1.0		emp24/gp25L/p24 family/GOLD family protein
AT2G03050	-0.562006022903482	0.0121681379756615	EMB93	Mitochondrial transcription termination factor family protein
AT2G03060	-0.333438882655296	0.0649417839898472	AGL30	AGAMOUS-like 30
AT2G03070	0.141904267903034	0.680141334759764	MED8	mediator subunit 8
AT2G03090	-0.347475606365189	0.751122334206849	EXPA15	expansin A15
AT2G03110	0.284141183195665	0.813675299060532		putative RNA-binding protein
AT2G03120	0.181152367797836	0.591250292536699	SPP	signal peptide peptidase
AT2G03130	0.201420704375555	0.948955649147309		Ribosomal protein L12/ ATP-dependent Clp protease adaptor protein ClpS family protein
AT2G03140	-0.626783646234356	0.000241235391414689		alpha/beta-Hydrolases superfamily protein
AT2G03150	-0.36376229956585	0.014095640925086	emb1579	ATP/GTP-binding protein family
AT2G03160	1.17089253639924	0.890169729552766	SK19	SKP1-like 19
AT2G03170	-1.55104354441276	0.863556509829468	SK14	SKP1-like 14
AT2G03180				hypothetical protein
AT2G03190			SK16	SKP1-like 16
AT2G03200	1.27764421784481	0.00145186226136875		Eukaryotic aspartyl protease family protein
AT2G03210	3.42182288101575	0.00186179375068746	FUT2	fucosyltransferase 2
AT2G03220	0.0758198640076348	0.794660492021107	FT1	fucosyltransferase 1
AT2G03230				GCK domain-containing protein
AT2G03240	1.8515642302809	2.3060326497991e-11		EXS (ERD1/XPR1/SYG1) family protein
AT2G03250	0.209104492761904	0.986116622143145		EXS (ERD1/XPR1/SYG1) family protein
AT2G03260	0.847005854739522	0.120728671769836		EXS (ERD1/XPR1/SYG1) family protein
AT2G03270	0.213689884674476	0.385677814479663		DNA-binding protein
AT2G03280	0.0610726742969957	0.884073005739985		O-fucosyltransferase family protein
AT2G03290	3.25692158326692	0.544166312786911		emp24/gp25L/p24 family/GOLD family protein
AT2G03300				Toll-Interleukin-Resistance (TIR) domain family protein
AT2G03310	-0.218861912941287	0.386269787556705		transmembrane protein
AT2G03320	2.78734127173859	0.704736985333239		hypothetical protein
AT2G03330	-0.0572966731490121	0.926675041339151		transmembrane protein
AT2G03340	-0.179861570371393	0.307642822533749	WRKY3	WRKY DNA-binding protein 3
AT2G03350	0.332194655226364	0.100252330614409		DUF538 family protein (Protein of unknown function%2C DUF538)
AT2G03360	-1.65787034185123	0.000384223026134211		Glycosyltransferase family 61 protein
AT2G03370	0.347027964260017	0.801602777269045		O-linked-mannose beta-1%2C4-N-acetylglucosaminyltransferase-like protein
AT2G03380	-0.703069110300768	0.0193655575344819		Pentatricopeptide repeat (PPR) superfamily protein
AT2G03390	0.243360389135192	0.143219324880343		uvrB/uvrC motif-containing protein
AT2G03410				Mo25 family protein
AT2G03420				hypothetical protein
AT2G03430	-0.299297221844972	0.147599362455435		Ankyrin repeat family protein
AT2G03440	0.195339623281825	0.618256412689846	NRP1	nodulin-related protein 1
AT2G03445	1.04755631318106	0.890169729552766	MIR398A	
AT2G03450	-0.306745482280052	0.260079825980918	PAP9	purple acid phosphatase 9
AT2G03460	2.10038968950651	0.37049068757492		Galactose oxidase/kelch repeat superfamily protein
AT2G03470	0.216164815558619	0.123179134182365		ELM2 domain-containing protein
AT2G03480	-1.12233139012442	1.74988750176434e-11	QUL2	QUASIMODO2 LIKE 2
AT2G03490				
AT2G03500	-1.61587901626544	0.0328149238402676		Homeodomain-like superfamily protein
AT2G03505	0.237555493565807	0.896482903907597		Carbohydrate-binding X8 domain superfamily protein
AT2G03510	0.0894909216870071	0.625249864822783		SPFH/Band 7/PHB domain-containing membrane-associated protein family
AT2G03520	5.11145591154612	0.0632578324219411	UPS4	ureide permease 4
AT2G03530	1.07415404776813	4.78682859565045e-10	UPS2	ureide permease 2
AT2G03550	-0.780396247941929	0.00031813653616756		alpha/beta-Hydrolases superfamily protein
AT2G03560	1.48766099451466	0.690053102078965		F-box only protein (DUF295)
AT2G03565	1.17089253639924	0.890169729552766		hypothetical protein
AT2G03567				hypothetical protein
AT2G03570				hypothetical protein
AT2G03580	0.148591404975154	0.981732283638627		F-box family protein-like protein
AT2G03590	0.731128047831756	0.0196342511686979	UPS1	ureide permease 1
AT2G03600	0.228037293260396	0.879492188765937	UPS3	ureide permease 3
AT2G03610	3.92534706970203	0.129404664530237		F-box family protein
AT2G03620	0.102547107383441	0.736746092566533	MGT3	magnesium transporter 3
AT2G03630	1.40828507825271	0.556645407448334		suppressor SRP40-like protein
AT2G03640	0.868213445628595	0.00212934831945811		Nuclear transport factor 2 (NTF2) family protein with RNA binding (RRM-RBD-RNP motifs) domain-containing protein
AT2G03660				
AT2G03667	0.122748224415595	0.678779358482792		Asparagine synthase family protein
AT2G03670	-0.590718524935746	0.0632517609602375	CDC48B	cell division cycle 48B
AT2G03680	-0.0347269781496783	0.890169729552766	SPR1	spiral1
AT2G03690	0.155700994185554	0.426777684833303		coenzyme Q biosynthesis Coq4 family protein / ubiquinone biosynthesis Coq4 family protein
AT2G03700				
AT2G03710	-5.41282147508948e-05	1.0	SEP4	K-box region and MADS-box transcription factor family protein
AT2G03720	0.707744325757869	0.599320877589221	MRH6	Adenine nucleotide alpha hydrolases-like superfamily protein
AT2G03730	0.723608592715431	0.000239159197675819	ACR5	ACT domain repeat 5
AT2G03740	2.60742277227776	0.728696454170359		late embryogenesis abundant domain-containing protein / LEA domain-containing protein
AT2G03750	0.57499023801804	0.00753802165186595		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT2G03760	1.48776938908303	4.40997539329288e-24	SOT12	sulfotransferase 12
AT2G03770	0.785414832222867	0.394419555547577		P-loop containing nucleoside triphosphate hydrolases superfamily protein
AT2G03780	-0.195767319234913	0.427261915352275		Translin family protein
AT2G03790				
AT2G03800	0.0342445533224799	0.938817954426259	GEK1	D-aminoacyl-tRNA deacylase
AT2G03810	0.162897492071824	0.582933932662378		18S pre-ribosomal assembly protein gar2-like protein
AT2G03820	-0.523438961278244	0.0062951723105705	NMD3	nonsense-mediated mRNA decay NMD3 family protein
AT2G03821	-2.85814023225628	0.133256402475758		hypothetical protein
AT2G03822				hypothetical protein
AT2G03823				hypothetical protein
AT2G03830	-0.20467255837266	0.929278226507732	RGF8	root meristem growth factor
AT2G03840	1.17089253639924	0.890169729552766	TET13	tetraspanin13
AT2G03850	-0.0639943730887038	0.986198760615195		Late embryogenesis abundant protein (LEA) family protein
AT2G03855				
AT2G03865	1.25951150958804	0.00326068235860901		
AT2G03870	0.449407478138574	0.0161555964424492	EMB2816	Small nuclear ribonucleoprotein family protein
AT2G03875	1.13751749747814	0.265763776783494		
AT2G03880	-0.0561432433887121	0.930989337261964	REME1	Pentatricopeptide repeat (PPR) superfamily protein
AT2G03885	1.17089253639924	0.890169729552766		
AT2G03890	-0.705844583474571	0.0211170484491558	PI4K GAMMA 7	phosphoinositide 4-kinase gamma 7
AT2G03895				Natural antisense transcript overlaps with AT2G01110
AT2G03905				
AT2G03913				Cysteine-rich protein
AT2G03925				Natural antisense transcript overlaps with AT2G01290
AT2G03930				hypothetical protein (DUF239)
AT2G03931				Defensin-like (DEFL) family protein
AT2G03932				Defensin-like (DEFL) family protein
AT2G03933				Cysteine-rich protein
AT2G03936				Defensin-like (DEFL) family protein
AT2G03937				Defensin-like (DEFL) family protein
AT2G03945				
AT2G03955				Cysteine-rich protein
AT2G03965	-1.67030396600674	0.849282454856806		hypothetical protein
AT2G03975				Natural antisense transcript overlaps with AT2G01410
AT2G03980	1.03759953947705	1.49954835960674e-09		GDSL-like Lipase/Acylhydrolase superfamily protein
AT2G03985				
AT2G03995				
AT2G04005	-3.10195046893538	0.000200797387457468		
AT2G04015				
AT2G04020				GDSL-like Lipase/Acylhydrolase superfamily protein
AT2G04025	-1.09521464105306	0.597684359433018	RGF3	root meristem growth factor
AT2G04030	0.632782838439852	8.76967322375902e-05	CR88	Chaperone protein htpG family protein
AT2G04031				prolamin-like protein (DUF784)
AT2G04032	3.63088465453707	4.1294273387718e-08	ZIP7	zinc transporter 7 precursor
AT2G04034				Putative membrane lipoprotein
AT2G04037				ECA1 gametogenesis family protein (DUF784)
AT2G04038	-1.17126010211489	0.890169729552766	bZIP48	basic leucine-zipper 48
AT2G04039	3.1072990536534	2.15245188019289e-111		DUF2996 family protein
AT2G04040	1.21143551523827	0.00282083652350703	DTX1	MATE efflux family protein
AT2G04041				ECA1 gametogenesis family protein (DUF784)
AT2G04045				Defensin-like (DEFL) family protein
AT2G04046				Defensin-like (DEFL) family protein
AT2G04050	-1.3433341260859	0.140646540007433		MATE efflux family protein
AT2G04055				
AT2G04060				glycosyl hydrolase family 35 protein
AT2G04062				beta-galactosidase-like protein
AT2G04063				glycine-rich protein
AT2G04065				Natural antisense transcript overlaps with AT2G01630
AT2G04066	-0.752684836755607	0.929278226507732		MATE efflux family protein
AT2G04070	-3.3577969964415	0.00532932471618302		MATE efflux family protein
AT2G04075				
AT2G04080	1.081320394793	2.54110974785237e-07		MATE efflux family protein
AT2G04085				
AT2G04090	0.478188239953197	0.300646025405096		MATE efflux family protein
AT2G04095				
AT2G04100	0.0732988410445623	0.890169729552766		MATE efflux family protein
AT2G04115	2.1316761848543	0.79418305946047		Plant self-incompatibility protein S1 family
AT2G04125				Natural antisense transcript overlaps with AT2G01860
AT2G04137	0.0	1.0		phosphogluconate dehydrogenase (decarboxylating)%2C NAD-binding domain protein
AT2G04145	2.56476402341697	0.734961047458217		Natural antisense transcript overlaps with AT2G01870
AT2G04155				
AT2G04160	-0.332591414859595	0.54300823473538	AIR3	Subtilisin-like serine endopeptidase family protein
AT2G04170	-0.656682654988817	0.562867629539263		TRAF-like family protein
AT2G04175				
AT2G04185				
AT2G04190	0.454553309395099	0.860378345971535		TRAF-like family protein
AT2G04195				
AT2G04205	-2.98251201103866	0.430453450330977		
AT2G04215				
AT2G04220				DUF868 family protein (DUF868)
AT2G04225				
AT2G04230	0.386655292822246	0.111583646747702		FBD%2C F-box and Leucine Rich Repeat domains containing protein
AT2G04235	-0.252398372205787	0.57580756127778		hypothetical protein
AT2G04240	-1.02569190771492	5.94047351120758e-06	XERICO	RING/U-box superfamily protein
AT2G04255				
AT2G04265				
AT2G04270	0.0258668185075332	0.936295741841306	RNEE/G	RNAse E/G-like protein
AT2G04280	-0.22976535048007	0.946016206053057		calcium ion-binding protein
AT2G04285				Natural antisense transcript overlaps with AT2G02720
AT2G04295				Natural antisense transcript overlaps with AT2G02750
AT2G04300				Leucine-rich repeat protein kinase family protein
AT2G04305	0.885143842218966	3.36676567453029e-08		Magnesium transporter CorA-like family protein
AT2G04315	2.93286657021636	0.683348428294647		
AT2G04325	-0.752684836755607	0.929278226507732		
AT2G04335				
AT2G04340	0.0490968909301998	0.890169729552766		cytoplasmic dynein 2 light intermediate chain
AT2G04345				
AT2G04350	0.0522937956930482	0.830711294007965	LACS8	AMP-dependent synthetase and ligase family protein
AT2G04355				
AT2G04360	0.0918438710253613	0.72292619246824		transmembrane protein
AT2G04365	-1.69888382636117	0.826811752576103		
AT2G04375			U2-10	U2
AT2G04378	-0.256425337682638	0.410694815182686		Beta-galactosidase related protein
AT2G04380				hypothetical protein
AT2G04390	0.123483679062424	0.524988091496811		Ribosomal S17 family protein
AT2G04395	3.14179344296795	0.124565423122982		Nucleic acid-binding%2C OB-fold-like protein
AT2G04400	0.0816025851406288	0.822998612741451		Aldolase-type TIM barrel family protein
AT2G04405	1.5616409230433	0.84603282562477		
AT2G04410	-0.0286873428242092	0.956454917360813		RPM1-interacting protein 4 (RIN4) family protein
AT2G04420	1.3248865063359	0.447883097939117		Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein
AT2G04425			LCR82	low-molecular-weight cysteine-rich 82
AT2G04430	0.0541995556093536	0.890169729552766	NUDT5	nudix hydrolase homolog 5
AT2G04435	-0.641742142669739	0.903591739826947		
AT2G04440	5.31287313240175	0.0104800702174111		MutT/nudix family protein
AT2G04450	-1.18243105117439	0.00749696934356161	NUDT6	nudix hydrolase homolog 6
AT2G04455			U2-10b/12	U2
AT2G04465	-3.06620390901181	0.599320877589221		
AT2G04475				
AT2G04480	-1.37701406078666	0.805483967915982		hypothetical protein
AT2G04485				
AT2G04495	2.95845455888158	1.64723952878301e-10		transmembrane protein
AT2G04500	1.4855049414237	0.0694576286745501		Cysteine/Histidine-rich C1 domain family protein
AT2G04505				
AT2G04515	1.83301529258609	0.0739847138230385		transmembrane protein
AT2G04520	0.279630160705693	0.253219888397106		Nucleic acid-binding%2C OB-fold-like protein
AT2G04525				Natural antisense transcript overlaps with AT2G03460
AT2G04530	0.358459894779298	0.315057951621407	CPZ	Metallo-hydrolase/oxidoreductase superfamily protein
AT2G04535				Natural antisense transcript overlaps with AT2G03620
AT2G04540	-0.119943980576401	0.685053542597521		Beta-ketoacyl synthase
AT2G04545				Natural antisense transcript overlaps with AT2G03680
AT2G04550	0.689162390189578	0.00128749323809322	IBR5	indole-3-butyric acid response 5
AT2G04555				Natural antisense transcript overlaps with AT2G03690
AT2G04560	-0.00914178879259557	0.989852294074226	LpxB	transferases%2C transferring glycosyl groups
AT2G04565				
AT2G04570	-0.59703372452471	0.309117033248459		GDSL-like Lipase/Acylhydrolase superfamily protein
AT2G04575				
AT2G04595				
AT2G04605	-2.37347565247008	0.760798437379097		
AT2G04615				
AT2G04620	0.113989547006134	0.825025290537569		zinc transporter-like protein
AT2G04621				transmembrane protein
AT2G04622				transmembrane protein
AT2G04630	-0.224939693105636	0.380018844249005	NRPB6B	RNA polymerase Rpb6
AT2G04635				
AT2G04645				
AT2G04650	0.274362706604458	0.357883886873901		ADP-glucose pyrophosphorylase family protein
AT2G04655				
AT2G04660	-0.442138838410073	0.0298125916131383	APC2	anaphase-promoting complex/cyclosome 2
AT2G04665				
AT2G04675				hypothetical protein
AT2G04680	-0.797776969138349	0.47770251322004		Cysteine/Histidine-rich C1 domain family protein
AT2G04685				
AT2G04690	0.436350682872208	0.115248242517706		Pyridoxamine 5'-phosphate oxidase family protein
AT2G04695				
AT2G04700	0.323351603245817	0.145401749425188		ferredoxin thioredoxin reductase catalytic beta chain family protein
AT2G04705				
AT2G04715	1.74580331419902	0.464765193182475		
AT2G04725				Natural antisense transcript overlaps with AT2G04160
AT2G04735	-0.752684836755607	0.929278226507732		
AT2G04740	-0.240382402732217	0.274693733467389		ankyrin repeat family protein
AT2G04745				
AT2G04750	1.94203770890154	0.814214018888158		Actin binding Calponin homology (CH) domain-containing protein
AT2G04755				Natural antisense transcript overlaps with AT2G04280
AT2G04765				
AT2G04775	-1.5510438771692	0.863556509829468		
AT2G04780	1.30247232534358	1.53424355280992e-05	FLA7	FASCICLIN-like arabinoogalactan 7
AT2G04785				
AT2G04790	0.969496996104548	2.07493137183213e-05		PTB domain engulfment adapter
AT2G04795	1.20014181499972	0.00372790801816432		hypothetical protein
AT2G04800	-0.521634697740254	0.492361252994367		hypothetical protein
AT2G04805	-0.988889662761195	0.278252269695588		
AT2G04810				F-box only protein (DUF295)
AT2G04815				
AT2G04825				
AT2G04830	1.17089253639924	0.890169729552766		F-box only protein (DUF295)
AT2G04835				
