locus	log2FoldChange	padj	symbol	description
AT2G23110	-0.537755660832713	0.922893496749529		Late embryogenesis abundant protein%2C group 6
AT2G23118				hypothetical protein
AT2G23120	-0.511371981327341	0.0541197594234939		Late embryogenesis abundant protein%2C group 6
AT2G23130	-0.354037505712808	0.413298102591074	AGP17	arabinogalactan protein 17
AT2G23140	-0.14387020253018	0.554047494250787	PUB4	RING/U-box superfamily protein with ARM repeat domain-containing protein
AT2G23142				Plant self-incompatibility protein S1 family
AT2G23148				Plant self-incompatibility protein S1 family
AT2G23150	-0.0928163665687559	0.987279993017767	NRAMP3	natural resistance-associated macrophage protein 3
AT2G23160				F-box family protein
AT2G23170	0.717873555820412	0.919700139053429	GH3.3	Auxin-responsive GH3 family protein
AT2G23180	0.0716938038414257	0.995850161635487	CYP96A1	cytochrome P450%2C family 96%2C subfamily A%2C polypeptide 1
AT2G23190	-1.68911937899884	0.471064701258703	CYP81D7	cytochrome P450%2C family 81%2C subfamily D%2C polypeptide 7
AT2G23200	0.112203928726388	0.595771883751138		Protein kinase superfamily protein
AT2G23210	-1.5523781148704	0.314545883299862		UDP-Glycosyltransferase superfamily protein
AT2G23220	0.0521904901803689	1.0	CYP81D6	cytochrome P450%2C family 81%2C subfamily D%2C polypeptide 6
AT2G23230	0.0521904901803689	1.0		Terpenoid cyclases/Protein prenyltransferases superfamily protein
AT2G23240	0.936813611497891	1.0	AtMT4b	Plant EC metallothionein-like protein%2C family 15
AT2G23250	0.0	1.0	UGT84B2	UDP-glucosyl transferase 84B2
AT2G23260	1.75952959450883	0.965064329033298	UGT84B1	UDP-glucosyl transferase 84B1
AT2G23270	1.07647222448039	0.000486541311431447		transmembrane protein
AT2G23290	0.24473889154504	0.459951027944125	MYB70	myb domain protein 70
AT2G23300	0.180430330771743	0.909904550812754		Leucine-rich repeat protein kinase family protein
AT2G23310	-0.191689834579826	0.194357808162213	ATRER1C1	Rer1 family protein
AT2G23320	-0.367608893705706	0.0939669496882544	WRKY15	WRKY DNA-binding protein 15
AT2G23321	-0.00945574377951232	1.0		hypothetical protein
AT2G23340	0.19001815314331	0.759309954717974	DEAR3	DREB and EAR motif protein 3
AT2G23347			MIR844A	
AT2G23348	-0.0513468115886583	1.0		transmembrane protein
AT2G23350	-0.158977610876358	0.456053562286117	PAB4	poly(A) binding protein 4
AT2G23360	0.0418200346163544	0.993838478754156		filament-like protein (DUF869)
AT2G23370	0.00208906683208485	1.0		cyclin delta-3
AT2G23380	0.123134463356067	0.649319345732169	CLF	SET domain-containing protein
AT2G23390	-0.0953438829208455	0.702290489128635		acyl-CoA
AT2G23400	0.826414030011743	0.966359019118715		Undecaprenyl pyrophosphate synthetase family protein
AT2G23410	0.638543504525813	0.880149002231389	CPT	cis-prenyltransferase
AT2G23420	0.0265658388265337	1.0	NAPRT2	nicotinate phosphoribosyltransferase 2
AT2G23430	0.0396697170354117	1.0	ICK1	Cyclin-dependent kinase inhibitor family protein
AT2G23440	2.13902292664205	0.968062557763484		transmembrane protein
AT2G23445	-0.263636934732852	1.0		hypothetical protein
AT2G23450	-0.214009702102136	0.254268467326404		Protein kinase superfamily protein
AT2G23460	-0.0352308127239831	1.0	XLG1	extra-large G-protein 1
AT2G23470	-0.12889462143197	0.880242572707479	RUS4	root UVB sensitive protein (Protein of unknown function%2C DUF647)
AT2G23510	2.02307669172433	0.973449401554362	SDT	spermidine disinapoyl acyltransferase
AT2G23520	-0.0435527581949619	0.992632072659652		Pyridoxal phosphate (PLP)-dependent transferases superfamily protein
AT2G23530	0.378507469703164	0.772602219291787		Zinc-finger domain of monoamine-oxidase A repressor R1
AT2G23540	-0.0380943475156479	1.0		GDSL-like Lipase/Acylhydrolase superfamily protein
AT2G23550	-0.210149915721581	0.936545600752647	MES6	methyl esterase 6
AT2G23560	0.131488951956598	0.922718668779029	MES7	methyl esterase 7
AT2G23570	2.39307467531542	0.983145580368138	MES19	methyl esterase 19
AT2G23580	0.9265770940983	1.0	MES4	methyl esterase 4
AT2G23590	-0.0881483932709481	1.0	MES8	methyl esterase 8
AT2G23600	-0.0448031821108976	0.968062557763484	ACL	acetone-cyanohydrin lyase
AT2G23610	0.0193920658316781	1.0	MES3	methyl esterase 3
AT2G23620	0.0142250021354645	1.0	MES1	methyl esterase 1
AT2G23630	-0.198918459569979	1.0	sks16	SKU5 similar 16
AT2G23640	0.0521904901803678	1.0	RTNLB13	Reticulan like protein B13
AT2G23650				
AT2G23660	2.59996561597274	0.783406269921226	LBD10	LOB domain-containing protein 10
AT2G23670			YCF37	homolog of Synechocystis YCF37
AT2G23672	-0.653194478269476	0.925655542584247		Natural antisense transcript overlaps with AT2G23670
AT2G23680	-0.240698144275704	0.833980362402722		Cold acclimation protein WCOR413 family
AT2G23690	-0.0150863922677802	1.0		HTH-type transcriptional regulator
AT2G23700	0.050602079930487	0.991771953811312		Itga6 (Protein of unknown function%2C DUF547)
AT2G23740	-0.0910701342443573	0.804071783049124	SUVR5	histone-lysine N-methyltransferase SUVR5
AT2G23755	0.119711272939092	0.995850161635487		transmembrane family 220 helix protein
AT2G23760	0.102425294088521	0.835971003436393	BLH4	BEL1-like homeodomain 4
AT2G23770	0.196153868768515	0.558501283027835	LYK4	protein kinase family protein / peptidoglycan-binding LysM domain-containing protein
AT2G23780	-0.00741893316519176	1.0		RING/U-box superfamily protein
AT2G23790	0.198427318134397	0.304979926805658		calcium uniporter (DUF607)
AT2G23800	-1.24129567738892	0.991771953811312	GGPS2	geranylgeranyl pyrophosphate synthase 2
AT2G23810	-0.637151747479442	0.00587699869331412	TET8	tetraspanin8
AT2G23820	-0.00213797571809465	1.0		Metal-dependent phosphohydrolase
AT2G23830	1.8692336944319	0.00543572262870206		PapD-like superfamily protein
AT2G23834	0.0	1.0		hypothetical protein
AT2G23840	0.0374662122854564	1.0		HNH endonuclease
AT2G23890	0.119804391934767	0.704366421819849		HAD-superfamily hydrolase%2C subfamily IG%2C 5'-nucleotidase
AT2G23900	0.0522027594968236	1.0		Pectin lyase-like superfamily protein
AT2G23910	0.791531254014841	0.263267550900053		NAD(P)-binding Rossmann-fold superfamily protein
AT2G23930	0.00607268543614484	1.0	SNRNP-G	Putative small nuclear ribonucleoprotein G
AT2G23940	-0.0277723386918248	1.0		transmembrane protein (DUF788)
AT2G23945	0.140958578847413	1.0		Eukaryotic aspartyl protease family protein
AT2G23950	0.112065170523472	0.96283157974526		Leucine-rich repeat protein kinase family protein
AT2G23960	1.11817120342995	0.0134519637268517		Class I glutamine amidotransferase-like superfamily protein
AT2G23970	-1.23161511491144	0.964059445789211		Class I glutamine amidotransferase-like superfamily protein
AT2G23980	-0.0833574834129634	0.864201554522098	CNGC6	cyclic nucleotide-gated channel 6
AT2G23985	0.743070729093024	0.817215215966185		hypothetical protein
AT2G23987				transmembrane protein
AT2G23990	0.0521904901803689	1.0	ENODL11	early nodulin-like protein 11
AT2G24000	1.40027294565073	0.902620119544022	scpl22	serine carboxypeptidase-like 22
AT2G24010	0.224029749789187	0.991255781401088	scpl23	serine carboxypeptidase-like 23
AT2G24020	0.0402953483115734	0.994170898178438		Putative BCR%2C YbaB family COG0718
AT2G24030	0.276928507635448	0.987836768940356		zinc ion binding / nucleic acid binding protein
AT2G24040	0.0845732501683985	0.94227146249734		Low temperature and salt responsive protein family
AT2G24050	-0.260084277996396	0.213301002935169	eIFiso4G2	MIF4G domain-containing protein / MA3 domain-containing protein
AT2G24060	-0.0114227053984423	1.0		Translation initiation factor 3 protein
AT2G24070	0.887007814958444	0.072873224854782	QWRF4	QWRF motif protein (DUF566)
AT2G24080				F-box protein (DUF295)
AT2G24090	0.0228998246530197	1.0	PRPL35	Ribosomal protein L35
AT2G24100	-0.52317417822634	0.0691949438048881	ASG1	ATP-dependent DNA helicase
AT2G24103	-1.17229622703861	0.96847387410111	MIR831A	
AT2G24120	-0.164431181048068	0.771275936129476	SCA3	DNA/RNA polymerases superfamily protein
AT2G24130	-1.26556687303393	0.172367757058546		Leucine-rich receptor-like protein kinase family protein
AT2G24140	0.725096518472027	0.438685921200674		myosin-J heavy chain-like protein (Protein of unknown function%2C DUF593)
AT2G24150	-0.0347353188470975	1.0	HHP3	heptahelical protein 3
AT2G24170	0.359986320320205	0.01884135505188		Endomembrane protein 70 protein family
AT2G24180	0.184283183439155	0.60490707029499	CYP71B6	cytochrome p450 71b6
AT2G24190	-0.156515887568543	0.84395808657109	SDR2	NAD(P)-binding Rossmann-fold superfamily protein
AT2G24195	2.17354735721074	0.148008572791195		transmembrane protein
AT2G24200	0.0957874569465118	0.722092102559273	LAP1	Cytosol aminopeptidase family protein
AT2G24205				ECA1 gametogenesis related family protein
AT2G24210	2.14558418797994	0.973216372024576	TPS10	terpene synthase 10
AT2G24220	0.0671673452805256	0.998885731516965	PUP5	purine permease 5
AT2G24230	0.0860075262930447	0.971410138952162		Leucine-rich repeat protein kinase family protein
AT2G24240	0.362057158220169	0.0349203533696828		BTB/POZ domain with WD40/YVTN repeat-like protein
AT2G24250	-0.0203721814446518	1.0		LOW protein: F-box/kelch-repeat protein (DUF295)
AT2G24255	0.0522010585407773	1.0		LOW protein: F-box/kelch-repeat protein
AT2G24260	-0.12695446889124	0.83752067021372	LRL1	LJRHL1-like 1
AT2G24270	-0.0331908296847947	1.0	ALDH11A3	aldehyde dehydrogenase 11A3
AT2G24280	-0.0531528183225546	0.976538525942847		alpha/beta-Hydrolases superfamily protein
AT2G24285	-0.576044597677076	0.964059445789211		zinc finger%2C C3HC4 type (RING finger) family protein
AT2G24290	0.0899588547994139	0.90872907006745		ubiquitin-associated protein (DUF1068)
AT2G24300	0.237800358826187	0.694814520942473		Calmodulin-binding protein
AT2G24310				TPRXL
AT2G24320	-1.01235956911448	0.887089049995725		alpha/beta-Hydrolases superfamily protein
AT2G24330	-0.227197922822387	0.490788568295282		integral membrane metal-binding family protein (DUF2296)
AT2G24340	1.18088036969162	0.968793852187595		sequence-specific DNA binding transcription factor
AT2G24350	0.0955388393416398	0.977999183798967		RNA binding (RRM/RBD/RNP motifs) family protein
AT2G24360	0.0248563626735351	1.0		Protein kinase superfamily protein
AT2G24370	1.17967964458235	1.0		kinase with adenine nucleotide alpha hydrolases-like domain-containing protein
AT2G24380				
AT2G24390	0.222698355352627	0.381206252275614		AIG2-like (avirulence induced gene) family protein
AT2G24395	-0.0755641749068603	0.944167949223642		chaperone protein dnaJ-like protein
AT2G24400	0.497370551663953	0.614863996245251		SAUR-like auxin-responsive protein family
AT2G24410	0.324930523933493	1.0		SMAD/FHA domain protein
AT2G24420	0.0166473950888213	1.0		DNA repair ATPase-like protein
AT2G24430	0.117793616366092	1.0	NAC038	NAC domain containing protein 38
AT2G24440	0.26332416448693	0.795530792834464		selenium binding protein
AT2G24450			FLA3	FASCICLIN-like arabinogalactan protein 3 precursor
AT2G24460	0.0	1.0		C3HC4-type RING finger protein
AT2G24470				filament-like protein (DUF869)
AT2G24480				Zinc finger%2C C3HC4 type (RING finger) family protein
AT2G24490	0.0800962995251338	0.987279993017767	RPA2	replicon protein A2
AT2G24500	-0.083067077256915	0.973449401554362	FZF	Zinc finger protein 622
AT2G24510				F-box associated ubiquitination effector family protein
AT2G24520	-0.0221125903037902	1.0	HA5	plasma membrane H+-ATPase
AT2G24530	-0.184643182960305	0.547581970730307		transcriptional regulator of RNA polII%2C SAGA%2C subunit
AT2G24535	0.28008632740011	0.987279993017767		hypothetical protein
AT2G24540	-0.610639535491441	1.0	AFR	Galactose oxidase/kelch repeat superfamily protein
AT2G24545	-0.769975056939829	0.595300380066211		Natural antisense transcript overlaps with AT2G24540
AT2G24550	-0.0934743019674876	0.904020010309438		major centromere autoantigen B-like protein
AT2G24560	-0.80266372347209	0.917102106425655		GDSL-like Lipase/Acylhydrolase family protein
AT2G24570	-0.149508368765831	0.6066431573002	WRKY17	WRKY DNA-binding protein 17
AT2G24580	-0.140230396116884	0.192217354081143		FAD-dependent oxidoreductase family protein
AT2G24590	0.134180434474062	0.426937182912046	RSZ22a	RNA recognition motif and CCHC-type zinc finger domains containing protein
AT2G24592	-0.0258914868394674	1.0		hypothetical protein
AT2G24600	-1.11209216260557	0.0970678378339464		Ankyrin repeat family protein
AT2G24610	-0.199191716984738	0.845577361626352	CNGC14	cyclic nucleotide-gated channel 14
AT2G24615	0.0521979543574118	1.0		Defensin-like (DEFL) family protein
AT2G24617				hypothetical protein
AT2G24620				S-locus glycoprotein family protein
AT2G24625				Defensin-like (DEFL) family protein
AT2G24630	0.0221931186047696	1.0	ATCSLC08	Glycosyl transferase family 2 protein
AT2G24640	0.0141821332086577	1.0	UBP19	ubiquitin-specific protease 19
AT2G24645	0.482071268921217	0.1287644486112		Transcriptional factor B3 family protein
AT2G24650	0.124875728059632	0.447253952311464		B3 domain-containing protein REM13
AT2G24670	0.0	1.0		B3 domain protein (DUF313)
AT2G24680	0.581176430925288	0.596642164739126		transcriptional factor B3 family protein
AT2G24681	-0.903806824368992	0.578766496880092		AP2/B3-like transcriptional factor family protein
AT2G24683	-0.361855083887703	0.991664002459781		hypothetical protein
AT2G24690	0.147710871149625	0.514164234257934		Transcriptional factor B3 family protein
AT2G24692	0.398910660582287	0.800340949043771		BTB/POZ domain protein
AT2G24693				Protein of unknown function (PD694200)
AT2G24696	0.0	1.0		transcriptional factor B3 family protein
AT2G24700	0.46218474787433	0.830804736146224		Transcriptional factor B3 family protein
AT2G24710	3.12267532510152	6.53532171126275e-13	GLR2.3	glutamate receptor 2.3
AT2G24720	1.45262321808456	3.03910636653215e-09	GLR2.2	glutamate receptor 2.2
AT2G24735	1.3300578973597	0.868159873011178		other_RNA
AT2G24740			SDG21	SET domain group 21
AT2G24755	0.0248383485912578	1.0		Natural antisense transcript overlaps with AT2G24750 and AT2G24760
AT2G24762	0.4825670396643	0.1287644486112	GDU4	glutamine dumper 4
AT2G24765	0.0917942533577474	0.680252640538179	ARF3	ADP-ribosylation factor 3
AT2G24780	-0.740606042235919	0.991664002459781		hypothetical protein
AT2G24790	0.0241998592234382	1.0	COL3	CONSTANS-like 3
AT2G24800	0.160417747749946	1.0		Peroxidase superfamily protein
AT2G24810	-1.2341786965789	0.96847387410111		Pathogenesis-related thaumatin superfamily protein
AT2G24820	-0.168802766686418	0.528488732168906	TIC55-II	translocon at the inner envelope membrane of chloroplasts 55-II
AT2G24830	-0.0503157768248588	0.974367758564378		zinc finger (CCCH-type) family protein / D111/G-patch domain-containing protein
AT2G24840	-1.24209693792649	1.0	AGL61	AGAMOUS-like 61
AT2G24850	1.22092062900764	0.813508433550123	TAT3	tyrosine aminotransferase 3
AT2G24860	-0.00573684916740846	1.0		DnaJ/Hsp40 cysteine-rich domain superfamily protein
AT2G24870	-0.169851989434679	1.0		Plant self-incompatibility protein S1 family
AT2G24880	2.16680649264685	0.987279993017767		Plant self-incompatibility protein S1 family
AT2G24940	0.039771343104306	1.0	MAPR2	membrane-associated progesterone binding protein 2
AT2G24945	0.194364423333387	0.93577106695318		transmembrane protein
AT2G24950	-0.735636113952463	1.0		transmembrane protein%2C putative (DUF239)
AT2G24960	-0.0390944578294892	1.0		Myb/SANT-like DNA-binding domain protein
AT2G24970	-0.0328293712558095	1.0		spindle/kinetochore-associated protein
AT2G24980	-0.648288754347754	0.0582081223849119	EXT6	Proline-rich extensin-like family protein
AT2G24990	-0.13576716456872	0.900737716769145		Serine/threonine-protein kinase Rio1
AT2G25000	0.216389257674286	0.800193900277109	WRKY60	WRKY DNA-binding protein 60
AT2G25010	-0.00862728054272311	1.0		Aminotransferase-like%2C plant mobile domain family protein
AT2G25011	-1.23332863304262	0.966751739234905	MIR836A	
AT2G25050	-0.103547349678118	0.763659350421324		actin-binding FH2 (formin 2) family protein
AT2G25055	0.00363524134283524	1.0		hypothetical protein
AT2G25060	0.111605218849318	0.962259790154896	ENODL14	early nodulin-like protein 14
AT2G25070	-0.0827064450093966	0.785744568917719		Protein phosphatase 2C family protein
AT2G25080	-0.223237870825682	0.415187653166564	GPX1	glutathione peroxidase 1
AT2G25090	-0.291721145585159	0.680509993749162	CIPK16	CBL-interacting protein kinase 16
AT2G25095	-0.0557359190096685	1.0	MIR156A	
AT2G25100	0.0718851335004128	0.991664002459781		Polynucleotidyl transferase%2C ribonuclease H-like superfamily protein
AT2G25110	0.065322894782379	0.933135107268607	SDF2	stromal cell-derived factor 2-like protein precursor
AT2G25120	0.0521904901803689	1.0		Bromo-adjacent homology (BAH) domain-containing protein
AT2G25125				hypothetical protein
AT2G25130	0.854869397733594	0.219479876285881		ARM repeat superfamily protein
AT2G25140	-0.28276257004465	0.147667712159981	CLPB4	casein lytic proteinase B4
AT2G25150	1.23626374990021	0.0391489664181917		HXXXD-type acyl-transferase family protein
AT2G25160	0.42951934680194	0.526029808559927	CYP82F1	cytochrome P450%2C family 82%2C subfamily F%2C polypeptide 1
AT2G25169	1.75952933299185	0.969274237987629		transmembrane protein
AT2G25170	0.0144302250314409	1.0	PKL	chromatin remodeling factor CHD3 (PICKLE)
AT2G25171			MIR862A	
AT2G25180	-0.0342726016221904	1.0	RR12	response regulator 12
AT2G25185	0.0521904901803678	1.0		Defensin-like (DEFL) family protein
AT2G25190	0.0203504849082964	1.0		PPPDE putative thiol peptidase family protein
AT2G25200	0.0442789999770882	0.994266682717841		hypothetical protein (DUF868)
AT2G25210	0.0889552911089605	0.932325575667964		Ribosomal protein L39 family protein
AT2G25215	-0.428553457545615	1.0		hypothetical protein
AT2G25220	0.274132761977798	0.680551574023236		Protein kinase superfamily protein
AT2G25230	2.91873912510631	0.757010790687223	MYB100	myb domain protein 100
AT2G25240	0.736418059334459	0.0247830447908535	CCP3	Serine protease inhibitor (SERPIN) family protein
AT2G25250	-0.124300997179118	0.930122239563263		serine/arginine repetitive matrix-like protein
AT2G25260	0.383725453290881	0.0427142037970083		Hyp O-arabinosyltransferase-like protein
AT2G25270	0.279984228870419	0.338601382902768		transmembrane protein
AT2G25280	0.0612892075091463	0.957401467885237		AmmeMemoRadiSam system protein B
AT2G25290	0.0549712754921511	0.987279993017767	Phox1	Octicosapeptide/Phox/Bem1p (PB1) domain-containing protein / tetratricopeptide repeat (TPR)-containing protein
AT2G25295	0.731669405840964	0.981326134628062	LCR81	low-molecular-weight cysteine-rich 81
AT2G25297	1.41292350614742	0.0175250553411547		transmembrane protein
AT2G25300	0.26274062473399	0.4180842527367		Galactosyltransferase family protein
AT2G25305				Putative membrane lipoprotein
AT2G25310	0.0687849737740235	0.918798459388276		ER membrane protein complex subunit-like protein (DUF2012)
AT2G25312	0.281335007469735	1.0		ECA1 gametogenesis related family protein
AT2G25320	-0.0613182981696006	0.908445635644885		TRAF-like family protein
AT2G25330	0.111071620488575	1.0		TRAF-like family protein
AT2G25340	0.0	1.0	VAMP712	vesicle-associated membrane protein 712
AT2G25344			LCR14	low-molecular-weight cysteine-rich 14
AT2G25350	0.027597985310825	1.0		Phox (PX) domain-containing protein
AT2G25355	0.140610138689685	0.928503016122619		PNAS-3-like protein
AT2G25360	0.0521904901803678	1.0		RING/U-box superfamily protein
AT2G25370				RING/U-box superfamily protein
AT2G25400	2.40757790889912	0.923792963305526		
AT2G25409				hypothetical protein
AT2G25410	1.55966096659947	3.50431345467526e-05		RING/U-box superfamily protein
AT2G25420	0.177296158710289	0.595296213447582		transducin family protein / WD-40 repeat family protein
AT2G25430	-0.0337352134039293	0.969297849270035		epsin N-terminal homology (ENTH) domain-containing protein / clathrin assembly protein-like protein
AT2G25440	1.27714632301669	0.125262934873649	RLP20	receptor like protein 20
AT2G25450	-0.460164984036931	0.0213190945703901		2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT2G25460	-1.4386198805496	0.0313756570294786		EEIG1/EHBP1 protein amino-terminal domain protein
AT2G25470	0.946657175517553	0.00255792711426079	RLP21	receptor like protein 21
AT2G25480	0.0546768920879548	1.0		TPX2 (targeting protein for Xklp2) protein family
AT2G25482	-1.31066111917143	0.935543727388441		prolamin-like protein (DUF784)
AT2G25490	-0.314697922650796	0.000612683051808765	EBF1	EIN3-binding F box protein 1
AT2G25500	-0.0666251593768845	1.0		Inosine triphosphate pyrophosphatase family protein
AT2G25510	0.214393775275475	0.847409767269561		transmembrane protein
AT2G25520	0.0830177750368309	0.64530003896666		Drug/metabolite transporter superfamily protein
AT2G25530	0.24873871538154	0.633245041815183		AFG1-like ATPase family protein
AT2G25540	-0.483170544784702	0.994266682717841	CESA10	cellulose synthase A catalytic subunit 3 UDP-forming-like protein
AT2G25560	-0.214341661702314	0.203859458724886		DNAJ heat shock N-terminal domain-containing protein
AT2G25565	-1.52169500648435	0.749462788833677		C3HC4-type RING finger protein
AT2G25570	-0.0419370522673245	1.0		binding protein
AT2G25580	0.0110420151116068	1.0	MEF8	Tetratricopeptide repeat (TPR)-like superfamily protein
AT2G25590	-0.0236837200378785	1.0		Plant Tudor-like protein
AT2G25600	-0.289099171995711	0.991664002459781	SPIK	Shaker pollen inward K+ channel
AT2G25605	-0.0293332309365068	1.0		DNA-directed RNA polymerase subunit beta
AT2G25610	0.0514094884925691	0.958948209205178		ATPase%2C F0/V0 complex%2C subunit C protein
AT2G25620	0.0269436243240059	1.0	DBP1	DNA-binding protein phosphatase 1
AT2G25625	0.00214207517031064	1.0		histone deacetylase-like protein
AT2G25630	-0.0229156565908411	1.0	BGLU14	beta glucosidase 14
AT2G25640	0.0621736084965784	0.991664002459781		SPOC domain / Transcription elongation factor S-II protein
AT2G25650	0.136940607124929	0.891568283198771		DNA-binding storekeeper protein-related transcriptional regulator
AT2G25660	-0.0601405336234044	0.93763367733886	emb2410	embryo defective 2410
AT2G25670	0.0303838159113304	1.0		hypothetical protein
AT2G25680	-0.777062308045216	2.49618883838115e-05	MOT1	molybdate transporter 1
AT2G25685	0.306639303257751	1.0	SCRL17	SCR-like 17
AT2G25690	-0.312457712985174	0.392332536296329		DUF581 family protein%2C putative (DUF581)
AT2G25700	2.16680649264685	0.987279993017767	SK3	SKP1-like 3
AT2G25710	0.0370495059936633	0.996170184624971	HCS1	holocarboxylase synthase 1
AT2G25720	0.29308742694911	0.222751357097809		hypothetical protein
AT2G25730	-0.0490622251457045	0.956721397995017		zinc finger FYVE domain protein
AT2G25735	-0.613748453191422	0.0707893360437955		hypothetical protein
AT2G25737	0.218842118378292	0.368044231932504		Sulfite exporter TauE/SafE family protein
AT2G25740	-0.112334792307558	0.726352836810509		ATP-dependent protease La (LON) domain protein
AT2G25760	-0.0821897280632074	0.682485318563513		Protein kinase family protein
AT2G25770	-0.686983205468009	0.324037241906307		Polyketide cyclase/dehydrase and lipid transport superfamily protein
AT2G25780	-0.464716875337859	0.662221456635215		hypothetical protein (DUF1677)
AT2G25790	-0.00779921380140896	1.0		Leucine-rich receptor-like protein kinase family protein
AT2G25800	-0.0134885335225835	1.0		elongation factor Ts (DUF810)
AT2G25810	0.0778198254883396	1.0	TIP4%3B1	tonoplast intrinsic protein 4%3B1
AT2G25820	0.363719225447493	0.976538525942847	ESE2	Integrase-type DNA-binding superfamily protein
AT2G25830	0.0102023625632324	1.0		YebC-like protein
AT2G25840	-0.0859237031020329	0.922718668779029	OVA4	Nucleotidylyl transferase superfamily protein
AT2G25850	0.131518938108035	0.45839393680404	PAPS2	poly(A) polymerase 2
AT2G25870	-0.107217345744158	0.780139444233527		haloacid dehalogenase-like hydrolase family protein
AT2G25880	-0.100406857341801	0.96847387410111	AUR2	ataurora2
AT2G25890				Oleosin family protein
AT2G25900	0.137506924399943	0.771229476260426	ATCTH	Zinc finger C-x8-C-x5-C-x3-H type family protein
AT2G25905	0.0521904901803678	1.0		transmembrane protein
AT2G25910	0.0639998216253473	0.908415659920973		3'-5' exonuclease domain-containing protein / K homology domain-containing protein / KH domain-containing protein
AT2G25920	-0.0163462933758186	1.0		pollen-specific LRR extensin-like protein
AT2G25930	-0.179309024388205	0.259379228250278	ELF3	hydroxyproline-rich glycoprotein family protein
AT2G25940	0.159428647759199	0.974285041047928	ALPHA-VPE	alpha-vacuolar processing enzyme
AT2G25950	0.150740681140785	0.845725842555925		PITH domain protein (DUF1000)
AT2G25964	0.0915064580177579	0.987836768940356		hypothetical protein
AT2G25970	-0.0960363081381789	0.483021737385661		KH domain-containing protein
AT2G25980	0.399087367816684	0.568626469811407		Mannose-binding lectin superfamily protein
AT2G25990	0.0522008199230238	1.0		hypothetical protein
AT2G26000	-0.214125310824905	0.367054549823023	BRIZ2	zinc finger (C3HC4-type RING finger) family protein
AT2G26010	0.95002645136211	0.735054366990372	PDF1.3	plant defensin 1.3
AT2G26020	2.27951199089274		PDF1.2b	plant defensin 1.2b
AT2G26030	0.0989960793285937	0.849905976599298		F-box/RNI-like/FBD-like domains-containing protein
AT2G26040	-0.438195946236724	0.736994843271409	PYL2	PYR1-like 2
AT2G26050				hypothetical protein (DUF1644)
AT2G26060	-0.0237479769115009	1.0	emb1345	Transducin/WD40 repeat-like superfamily protein
AT2G26070	-0.0928331733142999	0.908442137757618	RTE1	protein REVERSION-TO-ETHYLENE SENSITIVITY-like protein (DUF778)
AT2G26080	-0.442842745038862	0.00164408541619397	GLDP2	glycine decarboxylase P-protein 2
AT2G26090				
AT2G26100	0.0067728736460302	1.0		Galactosyltransferase family protein
AT2G26110	0.196024552144338	0.308234756755711		bromodomain protein (DUF761)
AT2G26120	2.39307467531542	0.983145580368138		glycine-rich protein
AT2G26130	-1.64561297585895	0.999440648662947		RING/U-box protein with C6HC-type zinc finger
AT2G26135	-1.13902270470019	0.987279993017767		RING/U-box protein with C6HC-type zinc finger
AT2G26140	-0.116450847238267	0.267277118844549	ftsh4	FTSH protease 4
AT2G26150	-1.3302725558171	0.00871402638816691	HSFA2	heat shock transcription factor A2
AT2G26160	0.0522022230228447	1.0		F-box SKIP23-like protein (DUF295)
AT2G26170	0.0281845029736058	1.0	CYP711A1	cytochrome P450%2C family 711%2C subfamily A%2C polypeptide 1
AT2G26180	0.0279201177909213	1.0	IQD6	IQ-domain 6
AT2G26190	-0.393963788338682	0.274073198821129		calmodulin-binding family protein
AT2G26200	-0.00745195025268429	1.0		S-adenosyl-L-methionine-dependent methyltransferases superfamily protein
AT2G26210	-0.0652734825806448	0.963757473914807		Ankyrin repeat family protein
AT2G26211	0.465159050165974	0.248201811515006	MIR825A	
AT2G26230	-0.021123475814666	1.0		uricase / urate oxidase / nodulin 35
AT2G26240	0.105650179559817	0.728734014214505		Transmembrane proteins 14C
AT2G26250	-0.0116996371344501	1.0	KCS10	3-ketoacyl-CoA synthase 10
AT2G26260	0.230593315787851	0.0489861307736183	3BETAHSD/D2	3beta-hydroxysteroid-dehydrogenase/decarboxylase isoform 2
AT2G26270	0.191853564799791	0.864201554522098		BRCT domain DNA repair protein
AT2G26280	-0.128330703901843	0.253040600749823	CID7	CTC-interacting domain 7
AT2G26290	-0.146795109746169	0.922718668779029	ARSK1	root-specific kinase 1
AT2G26300	0.0187964234946816	1.0	GP ALPHA 1	G protein alpha subunit 1
AT2G26310	0.0602497473486045	1.0	FAP2	Chalcone-flavanone isomerase family protein
AT2G26320			AGL33	AGAMOUS-like 33
AT2G26330	0.244963783312796	0.138748918354567	ER	Leucine-rich receptor-like protein kinase family protein
AT2G26340	-0.174802668265302	0.442441839433739		hypothetical protein
AT2G26350	-0.131356782023206	0.624631803235554	PEX10	peroxin 10
AT2G26355	-0.506023429157201	0.113489584157876		Natural antisense transcript overlaps with AT2G26360
AT2G26360	0.165394081102129	0.896950907626803		Mitochondrial substrate carrier family protein
AT2G26370	0.0712180794530599	1.0		MD-2-related lipid recognition domain-containing protein
AT2G26380	-1.5330435751335	0.448272193270118		Leucine-rich repeat (LRR) family protein
AT2G26390	-0.349690477500545	0.875993855939166		Serine protease inhibitor (SERPIN) family protein
