locus	log2FoldChange	padj	symbol	description
AT1G08843				
AT1G08845	0.154984204213911	0.585355757416697		Ribosomal L18p/L5e family protein
AT1G08847	1.56425947637599	0.000183389174515648		
AT1G08853				Natural antisense transcript overlaps with AT1G66870
AT1G08855	0.824685272014644	0.937070871362924		
AT1G08857				Natural antisense transcript overlaps with AT1G66880
AT1G08860	-0.14086231682855	0.967490223457097	BON3	Calcium-dependent phospholipid-binding Copine family protein
AT1G08863	-1.5477725486116	0.842344703024591		
AT1G08865	1.93795732142339	0.0170667802287653		
AT1G08867				
AT1G08870				
AT1G08875	0.456034347434798	0.879414146548528		
AT1G08877				
AT1G08880	0.424522400731155	0.00396703870824796	H2AXA	Histone superfamily protein
AT1G08883				
AT1G08885				
AT1G08887	0.0	1.0		
AT1G08890	-0.454597957500558	0.170643089505528		Major facilitator superfamily protein
AT1G08893				
AT1G08895	1.84777066746531	0.856945259799094		
AT1G08897				
AT1G08900	-0.271285073871406	0.280167372124898		Major facilitator superfamily protein
AT1G08903	0.404025358210425	0.697106233119789		
AT1G08905				
AT1G08907				
AT1G08910	-0.0815158070667875	0.70416721226823		zinc ion binding protein
AT1G08913	0.824685272014645	0.937070871362924		
AT1G08915	-0.142606536071548	0.989693101118963		
AT1G08917	-0.340198402907644	0.922229448203094		
AT1G08920	-1.38697915419284	1.06960276848107e-06	ESL1	ERD (early response to dehydration) six-like 1
AT1G08923				
AT1G08925	-2.61124420030264	0.212218736272577		
AT1G08927				
AT1G08930	-0.854727716899526	1.14464551930086e-09	ERD6	Major facilitator superfamily protein
AT1G08933	0.824685272014645	0.937070871362924		
AT1G08935	0.0	1.0		
AT1G08937				
AT1G08940	0.468058818043544	0.0465513210760617		Phosphoglycerate mutase family protein
AT1G08943	-1.16145957615503	0.678823096832259		
AT1G08945	-0.318465755128596	0.928309496597289		
AT1G08947	0.0	1.0		
AT1G08950				
AT1G08953				
AT1G08955	0.514418766576734	0.390634091509986		
AT1G08957	1.08240947568652	0.657136912254405		
AT1G08960	-0.255491164631415	0.183377205421315	CAX11	cation exchanger 11
AT1G08963				Natural antisense transcript overlaps with AT1G67950
AT1G08965	-1.21523688772452	0.0747051911560873		
AT1G08967	-0.835970362775792	0.798913537345515		
AT1G08970	0.271291795467258	0.149010540633795	NF-YC9	nuclear factor Y%2C subunit C9
AT1G08973	-0.137102102532072	1.0		Natural antisense transcript overlaps with AT1G68290
AT1G08975	-4.21834871239433	0.000116426922588184		
AT1G08977	-1.89397487153671	0.853064033670781		
AT1G08980	-0.820193436707981	5.35538948453253e-10	AMI1	amidase 1
AT1G08983				
AT1G08985	-2.63063932029526	0.320427790882551		AP2/B3-like transcriptional factor family protein
AT1G08987			U4-11p	U4
AT1G08990	0.103493593957661	0.922229448203094	PGSIP5	plant glycogenin-like starch initiation protein 5
AT1G08993				
AT1G08995	-1.93707396394826	0.848250058147034		
AT1G08997	-2.6110126723399	0.765997927051987		
AT1G09000	0.300316177851924	0.427967282356406	NP1	NPK1-related protein kinase 1
AT1G09003				Natural antisense transcript overlaps with AT1G68640
AT1G09005	-0.937190021348438	0.689251009560197		
AT1G09007	-1.09888943204994	0.922229448203094		
AT1G09010	-0.162426235004624	0.188281368144621		glycoside hydrolase family 2 protein
AT1G09013				
AT1G09015	-1.93707396394826	0.848250058147034		
AT1G09017	0.0	1.0		
AT1G09020	-0.27658394535495	0.00424508215257562	SNF4	sucrose nonfermenting-like protein
AT1G09023	0.0	1.0		Natural antisense transcript overlaps with AT1G68940
AT1G09025	0.501849598416798	0.673566735993144		
AT1G09027				
AT1G09030	3.12677761620338	0.642173174095382	NF-YB4	nuclear factor Y%2C subunit B4
AT1G09033				
AT1G09035				
AT1G09037				
AT1G09040	-0.19077182048443	0.514661029511729		arginine-glutamic acid dipeptide repeat protein
AT1G09043	-1.57550968125931	0.837906599351972		
AT1G09045	-0.867665425830455	0.365212590293013		
AT1G09047				
AT1G09050	-0.205517702353327	0.414329751859456		arginine-glutamic acid dipeptide repeat protein
AT1G09053				Natural antisense transcript overlaps with AT1G69270
AT1G09055	1.63551113080676	0.814506750906153		
AT1G09057				
AT1G09060	-0.513237024159051	2.30005618469383e-08		JmjC domain protein JMJ24
AT1G09063				
AT1G09065	-2.65211729533492	0.646144591674443		
AT1G09067				
AT1G09070	-2.08439619834523	2.31439112541071e-21	SRC2	soybean gene regulated by cold-2
AT1G09073				
AT1G09075	-1.09888943204994	0.922229448203094		
AT1G09077				
AT1G09080	1.60283957713161	0.00291299071145061	BIP3	Heat shock protein 70 (Hsp 70) family protein
AT1G09083				
AT1G09085	-0.137102512416649	1.0		
AT1G09087				
AT1G09090	0.475774964317453	0.232832479673876	RBOHB	respiratory burst oxidase-like protein
AT1G09093	-1.15988824775938	0.840388666476606		
AT1G09095				
AT1G09097	2.12523535482925	0.514453042712088		
AT1G09100	0.121938364758178	0.606487876906092	RPT5B	26S proteasome AAA-ATPase subunit RPT5B
AT1G09103				
AT1G09105	0.365172279899076	0.946676803549031		
AT1G09107				
AT1G09110				
AT1G09113				
AT1G09115	-0.0991059940255115	1.0		
AT1G09117				
AT1G09123				
AT1G09125	2.93742592710574	0.104239967339979		
AT1G09127				
AT1G09130	-0.560844488726081	0.000999739359334571		ATP-dependent caseinolytic (Clp) protease/crotonase family protein
AT1G09133				
AT1G09135	1.71942289597371	0.872540343113647		
AT1G09137	-1.97919177578496	0.845312607495021		
AT1G09140	-0.0547993942166261	0.804252454561671	SR30	SERINE-ARGININE PROTEIN 30
AT1G09143			U5-3	U5
AT1G09145				
AT1G09147				
AT1G09150	-0.0713413939350564	0.757155453737327		pseudouridine synthase and archaeosine transglycosylase (PUA) domain-containing protein
AT1G09153				
AT1G09155	0.577888958015496	0.445698930478157	PP2-B15	phloem protein 2-B15
AT1G09157	-3.51950839577664	1.42785959057254e-05		transmembrane protein%2C putative (DUF679)
AT1G09160	-0.655188886850445	2.02313013258938e-06		Protein phosphatase 2C family protein
AT1G09163	-1.63041571870583	0.551519211549794		
AT1G09165	-2.99292950944509	0.375455036934816		
AT1G09167				Natural antisense transcript overlaps with AT1G70340
AT1G09170	0.202463184839544	0.768299609347769		P-loop nucleoside triphosphate hydrolases superfamily protein with CH (Calponin Homology) domain-containing protein
AT1G09173				
AT1G09176	-0.829305810403699	0.898797386392723		transmembrane protein
AT1G09177				
AT1G09180	-1.83201294311721	0.0568738164755836	SARA1A	secretion-associated RAS super family 1
AT1G09183				
AT1G09185	0.223457521804576	0.920978707838218		
AT1G09187				
AT1G09190	0.192089117264401	0.654797353610383		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G09193	-1.09888943204994	0.922229448203094		Natural antisense transcript overlaps with AT1G70760
AT1G09195	0.312253689611398	0.0529857165890307		Ppx-GppA phosphatase
AT1G09197				
AT1G09200	0.674984083014589	0.00517926335224969		Histone superfamily protein
AT1G09203	-1.11347321394358	0.837694459163762		
AT1G09205	-0.387696107607166	0.853283419586234		
AT1G09207				
AT1G09210	0.381868508558432	0.0528444643003834	CRT1b	calreticulin 1b
AT1G09213				
AT1G09215	0.0	1.0		
AT1G09217	-1.01823624313695	0.51133647413954		
AT1G09220	0.257115366682939	0.709728880243382		Pentatricopeptide repeat (PPR) superfamily protein
AT1G09223				Natural antisense transcript overlaps with AT1G71260
AT1G09225				
AT1G09227				
AT1G09230	-0.359518584152169	0.116876440535272		RNA-binding (RRM/RBD/RNP motifs) family protein
AT1G09233				Natural antisense transcript overlaps with AT1G71310
AT1G09235	0.1723219622658	0.945478782626967		
AT1G09237			U5-12	U5
AT1G09240	-1.0859402718692	0.00548141588403428	NAS3	nicotianamine synthase 3
AT1G09243				
AT1G09245				Plant self-incompatibility protein S1 family
AT1G09247				Natural antisense transcript overlaps with AT1G71430
AT1G09250	0.152286253012832	0.623954026392367		basic helix-loop-helix (bHLH) DNA-binding superfamily protein
AT1G09253				Natural antisense transcript overlaps with AT1G71480
AT1G09255	0.0	1.0		
AT1G09257				Natural antisense transcript overlaps with AT1G71490
AT1G09260				Chaperone DnaJ-domain superfamily protein
AT1G09263				
AT1G09265				
AT1G09267				Natural antisense transcript overlaps with AT1G71865
AT1G09270	-0.0727019187083194	0.77597336340541	IMPA-4	importin alpha isoform 4
AT1G09273	0.0	1.0		
AT1G09277				
AT1G09280	0.0377599369785502	0.902960533938683		rhodanese-like domain protein
AT1G09283				
AT1G09287				Natural antisense transcript overlaps with AT1G71950
AT1G09290	0.0723276176699836	0.871287442442632		hypothetical protein
AT1G09293	-1.07150388703288	0.857354688669922		
AT1G09297				Natural antisense transcript overlaps with AT1G72070
AT1G09300	0.222269450508395	0.240515100271837		Metallopeptidase M24 family protein
AT1G09303				
AT1G09307	-2.6110126723399	0.765997927051987		
AT1G09310	-0.398952586748677	0.373628472824673		plant/protein (Protein of unknown function%2C DUF538)
AT1G09313	-1.97919144448077	0.845312607495021		
AT1G09317				
AT1G09320	0.0889495867058875	0.767669493894531		agenet domain-containing protein
AT1G09323				
AT1G09327				Natural antisense transcript overlaps with AT1G72600
AT1G09330	0.0548498546279774	0.917977210001609		golgi apparatus membrane protein-like protein ECHIDNA protein
AT1G09333				
AT1G09337				
AT1G09340	-0.854984162301753	1.54059467479162e-09	CRB	chloroplast RNA binding protein
AT1G09343	-1.09888943204994	0.922229448203094		
AT1G09350	0.84523790540014	0.401327468547511	GolS3	galactinol synthase 3
AT1G09353	-1.09889395172444	0.905402850581169		
AT1G09357	-2.00243678106798	0.594742190906866		
AT1G09360				Plant invertase/pectin methylesterase inhibitor superfamily protein
AT1G09363				Natural antisense transcript overlaps with AT1G73030
AT1G09367				Natural antisense transcript overlaps with AT1G73100
AT1G09370				Plant invertase/pectin methylesterase inhibitor superfamily protein
AT1G09373				
AT1G09377				
AT1G09380	1.73478235939472	0.116891628834466	UMAMIT25	nodulin MtN21 /EamA-like transporter family protein
AT1G09383				Natural antisense transcript overlaps with AT1G73440
AT1G09387	0.0	1.0		
AT1G09390	-0.596516372502716	0.00156291469334363		GDSL-like Lipase/Acylhydrolase superfamily protein
AT1G09393				
AT1G09397				
AT1G09400	-0.379684247699613	0.518178745130934		FMN-linked oxidoreductases superfamily protein
AT1G09407	0.0	1.0		
AT1G09410	-0.171891684257552	0.827373281428006		pentatricopeptide (PPR) repeat-containing protein
AT1G09415	0.294983866413376	0.347953355081101	NIMIN-3	NIM1-interacting 3
AT1G09417	-2.56658546685827	0.412794248347018		
AT1G09420	0.176556896608611	0.713085478394159	G6PD4	glucose-6-phosphate dehydrogenase 4
AT1G09421				Natural antisense transcript overlaps with AT1G09420
AT1G09423				
AT1G09427	-0.158139687933287	0.976512012935623		
AT1G09430	-0.209219648822456	0.141202218491842	ACLA-3	ATP-citrate lyase A-3
AT1G09433				Natural antisense transcript overlaps with AT1G74300
AT1G09437				Natural antisense transcript overlaps with AT1G74360
AT1G09440	-0.470110808236722	0.118141525653819		Protein kinase superfamily protein
AT1G09443				Natural antisense transcript overlaps with AT1G74370
AT1G09447				Natural antisense transcript overlaps with AT1G74410
AT1G09450	1.01733817482038	0.0316053189766289	Haspin	Protein kinase superfamily protein
AT1G09453				Natural antisense transcript overlaps with AT1G74420
AT1G09455	-0.409955498637134	0.855145041397695		
AT1G09457				Natural antisense transcript overlaps with AT1G74430
AT1G09460	1.4224662924274	3.1855291756491e-10		Carbohydrate-binding X8 domain superfamily protein
AT1G09463				Natural antisense transcript overlaps with AT1G74440
AT1G09465				
AT1G09467	0.479571372208732	0.705285292969206		
AT1G09470	1.66811827136303	0.0011590625933933		myosin heavy chain%2C cardiac protein
AT1G09473				
AT1G09475	1.58630752865207	0.385702875593592		
AT1G09477				
AT1G09480	0.361919000282968	0.180307119556626		NAD(P)-binding Rossmann-fold superfamily protein
AT1G09483	0.0	1.0		myosin heavy chain%2C cardiac protein
AT1G09485				
AT1G09487				Natural antisense transcript overlaps with AT1G74550
AT1G09490	-0.710786094226729	1.5178304541175e-10		NAD(P)-binding Rossmann-fold superfamily protein
AT1G09493	0.824685272014644	0.937070871362924		
AT1G09495	1.91876979494071	0.0481790425669721		
AT1G09497				
AT1G09500	-1.51062559248316	0.00497020391342929		NAD(P)-binding Rossmann-fold superfamily protein
AT1G09503				
AT1G09505	-1.98782622336453	0.125000120884715		
AT1G09507				
AT1G09510	-3.7918193405122	0.113103729200116		NAD(P)-binding Rossmann-fold superfamily protein
AT1G09513				Natural antisense transcript overlaps with AT1G74730
AT1G09515	-0.137102622600244	1.0		
AT1G09517				Natural antisense transcript overlaps with AT1G74900
AT1G09520	-0.109777189476784	0.573230199135341		hypothetical protein
AT1G09523				Natural antisense transcript overlaps with AT1G75080
AT1G09525	0.824685272014645	0.937070871362924		
AT1G09527				Natural antisense transcript overlaps with AT1G75090
AT1G09530	-0.232587881142604	0.628321967788031	PIF3	phytochrome interacting factor 3
AT1G09533	-0.244786191647376	0.922229448203094		
AT1G09535	2.22037798530279	0.815881704077653		
AT1G09537				Natural antisense transcript overlaps with AT1G75170
AT1G09540	-0.133549734189288	0.897786134994129	MYB61	myb domain protein 61
AT1G09543	-1.97964126829378	0.825381323943552		Natural antisense transcript overlaps with AT1G75180
AT1G09545				
AT1G09547				
AT1G09550				Pectinacetylesterase family protein
AT1G09553				Natural antisense transcript overlaps with AT1G75440
AT1G09555				
AT1G09557				Natural antisense transcript overlaps with AT1G75450
AT1G09560	0.175819949553352	0.560300933033905	GLP5	germin-like protein 5
AT1G09563				
AT1G09565				
AT1G09567				
AT1G09570	-0.558161778435199	9.08934849730851e-08	PHYA	phytochrome A
AT1G09573	-1.09889543780602	0.880982432872894		
AT1G09575	-1.06736105806583	1.06292473612394e-14		calcium uniporter-like protein (DUF607)
AT1G09577	-1.47863871040004	0.561152061678955		
AT1G09580	-0.0362088471361901	0.937070871362924		emp24/gp25L/p24 family/GOLD family protein
AT1G09583				
AT1G09585				
AT1G09587				
AT1G09590	0.674176743686077	1.52179905589545e-05		Translation protein SH3-like family protein
AT1G09593				
AT1G09595	1.07590302360781	0.794422929589725		
AT1G09597				
AT1G09600	0.536149593204885	0.729325772240319		Protein kinase superfamily protein
AT1G09603				
AT1G09605	0.82724424017814	0.0721535028973298		
AT1G09607	-0.940347913872405	0.922229448203094		
AT1G09610	-2.04731794562177	0.838291252654198	GXM3	glucuronoxylan 4-O-methyltransferase-like protein (DUF579)
AT1G09613				
AT1G09615				
AT1G09617				Natural antisense transcript overlaps with AT1G76350
AT1G09620	-0.144249157470475	0.407694136517315		ATP binding/leucine-tRNA ligases/aminoacyl-tRNA ligase
AT1G09623				Natural antisense transcript overlaps with AT1G76360
AT1G09625				transmembrane protein
AT1G09627				Natural antisense transcript overlaps with AT1G76390
AT1G09630	0.564225455248134	0.00922926984619763	RAB11c	RAB GTPase 11C
AT1G09633	-1.09888943204994	0.922229448203094		
AT1G09635				
AT1G09637				Natural antisense transcript overlaps with AT1G76700
AT1G09640	0.226885653324771	0.0769926442440876		Translation elongation factor EF1B%2C gamma chain
AT1G09645	-0.199262760724242	0.37535312424866		transmembrane protein
AT1G09647	0.269413444463245	0.56759990522744		
AT1G09650	-0.301618757066759	0.798748137907296		F-box and associated interaction domains-containing protein
AT1G09653	0.0	1.0		
AT1G09655				
AT1G09657				Natural antisense transcript overlaps with AT1G76750
AT1G09660	0.0919860479436447	0.76270108530295		RNA-binding KH domain-containing protein
AT1G09663				Natural antisense transcript overlaps with AT1G76760
AT1G09665	-2.53749069297708	0.671360853313386		Toll-Interleukin-Resistance (TIR) domain family protein
AT1G09667	-1.04494694660214	0.926703296959232		
AT1G09673				Natural antisense transcript overlaps with AT1G76780
AT1G09677				Natural antisense transcript overlaps with AT1G76850
AT1G09680	0.115068599006914	0.836186128888609		Pentatricopeptide repeat (PPR) superfamily protein
AT1G09683				
AT1G09685	-0.296268139203155	0.822471004220945		
AT1G09687				
AT1G09690	0.254750264167078	0.191517460132782		Translation protein SH3-like family protein
AT1G09693				
AT1G09695	-1.47307892119747	0.591732477598227		
AT1G09697				
AT1G09700	0.135663693658465	0.68090315780912	HYL1	dsRNA-binding domain-like superfamily protein
AT1G09703				
AT1G09705	2.94200496309755	0.573453821000095		
AT1G09710	-0.166112574387007	0.468201084627835		Homeodomain-like superfamily protein
AT1G09713				Natural antisense transcript overlaps with AT1G77122
AT1G09715	-2.17807073467529	0.00207845348663203		
AT1G09717				
AT1G09720	-2.0067342986376	0.843342018835998	NET2B	Kinase interacting (KIP1-like) family protein
AT1G09723				
AT1G09725	1.02956036159225	0.738860456979683		
AT1G09727	0.0	1.0		
AT1G09730	-0.168973001110945	0.0645211509878691		Cysteine proteinases superfamily protein
AT1G09733	-1.57935835504897	0.775728537906578		
AT1G09735	0.78136065939565	0.937070871362924		
AT1G09737	0.824685272014645	0.937070871362924		
AT1G09740	0.0648399408250887	0.922229448203094		Adenine nucleotide alpha hydrolases-like superfamily protein
AT1G09743				
AT1G09745	1.5507328959173	0.459311868159001		
AT1G09747	-1.09888943204994	0.922229448203094		
AT1G09750	0.180974339355629	0.722270554064093		Eukaryotic aspartyl protease family protein
AT1G09753				
AT1G09755	-0.661046414810863	0.469880964664395		
AT1G09757				Natural antisense transcript overlaps with AT1G77800
AT1G09760	-0.0352956251239886	0.931353301754758	U2A'	U2 small nuclear ribonucleoprotein A
AT1G09763				
AT1G09765	0.119127288850787	0.91840949489899		
AT1G09767				
AT1G09770	-0.117818134984278	0.591006332619158	CDC5	cell division cycle 5
AT1G09773				
AT1G09775	-2.09020135120304	0.600170536761061		
AT1G09777				Natural antisense transcript overlaps with AT1G78060
AT1G09780	0.0153126406177905	0.968579871379855	iPGAM1	Phosphoglycerate mutase%2C 2%2C3-bisphosphoglycerate-independent
AT1G09783	-1.09889126112654	0.922229448203094		Natural antisense transcript overlaps with AT1G78130
AT1G09785	0.0	1.0		
AT1G09787	2.40532850991703	0.494026031147711		
AT1G09790	-1.04317220388796	0.398409231152301	COBL6	COBRA-like protein 6 precursor
AT1G09793				
AT1G09794	0.309920141802123	0.346794683496169		Cox19 family protein (CHCH motif)
AT1G09795	-0.157476152570831	0.425823745277681	ATP-PRT2	ATP phosphoribosyl transferase 2
AT1G09797				
AT1G09800	0.0157964415572909	0.994795537062887		Pseudouridine synthase family protein
AT1G09803	1.73220620932084	0.075061143379997		
AT1G09805	-0.160916377809391	0.971973610316213		
AT1G09807				
AT1G09810	-0.0966470788865676	0.727544993794815	ECT11	evolutionarily conserved C-terminal region 11
AT1G09812	2.64420950484007	0.000171889214870705		multidrug resistance protein
AT1G09813				
AT1G09815	0.432877858358009	0.0418547767334527	POLD4	polymerase delta 4
AT1G09817				
AT1G09820	-0.273135577841115	0.274641748735061		Pentatricopeptide repeat (PPR-like) superfamily protein
AT1G09823				Natural antisense transcript overlaps with AT1G78570
AT1G09825	0.824685661357903	0.937070871362924		
AT1G09827				Natural antisense transcript overlaps with AT1G78580
AT1G09830	0.258070338150944	0.0725875827375661	PUR2	Glycinamide ribonucleotide (GAR) synthetase
AT1G09833				
AT1G09835	0.185519743228889	0.922229448203094		
AT1G09837				Natural antisense transcript overlaps with AT1G78915
AT1G09840	0.0908486501287586	0.556895323017457	SK41	shaggy-like protein kinase 41
AT1G09843				Natural antisense transcript overlaps with AT1G79050
AT1G09845	2.70947818303225	0.299605509199769		
AT1G09847				
AT1G09850	0.0144566479335879	0.963494284010128	XBCP3	xylem bark cysteine peptidase 3
AT1G09853				
AT1G09855	0.583395629797923	0.638373519936121		
AT1G09857				
AT1G09860	-1.93707396394826	0.848250058147034	PUP16	purine permease 16
AT1G09863	-0.572426104509623	0.430457147348385		Natural antisense transcript overlaps with AT1G79510
AT1G09865	0.824685272014644	0.937070871362924		
AT1G09867	-1.03986350367722	0.869400806762669		
AT1G09870	-0.417213510772953	8.52730682170296e-05		histidine acid phosphatase family protein
AT1G09873				
AT1G09875				
AT1G09877				
AT1G09880	-0.326910864446855	0.885988680666543		Rhamnogalacturonate lyase family protein
AT1G09883				
AT1G09885	-2.01031419739619	0.760929636133639		
AT1G09887				
AT1G09890	1.42865437409774	0.114427052232198		Rhamnogalacturonate lyase family protein
AT1G09893			U5-9	U5
AT1G09897				Natural antisense transcript overlaps with AT1G79660
AT1G09900	0.0709508658137788	0.922229448203094		Pentatricopeptide repeat (PPR-like) superfamily protein
AT1G09903				Natural antisense transcript overlaps with AT1G79670
AT1G09905	0.166136715332883	0.878767035314915		
AT1G09907				Natural antisense transcript overlaps with AT1G79700
AT1G09910	-0.132664411533107	0.547414513084256		Rhamnogalacturonate lyase family protein
AT1G09913				Natural antisense transcript overlaps with AT1G79720
AT1G09915	0.115207653292207	0.937070871362924		
AT1G09917				Natural antisense transcript overlaps with AT1G79810
AT1G09920	0.226103440091084	0.039222458793764		TRAF-type zinc finger-like protein
AT1G09923				Natural antisense transcript overlaps with AT1G79820
AT1G09925	0.484242629857157	0.156922001326428		
AT1G09927				Natural antisense transcript overlaps with AT1G79850
AT1G09930	-3.86477501633057	2.18648185376037e-05	OPT2	oligopeptide transporter 2
AT1G09932	0.802068781375144	0.0109325914210368		Phosphoglycerate mutase family protein
AT1G09935	1.7087205458691	0.68387059590332		Phosphoglycerate mutase family protein
AT1G09937				
AT1G09940	-1.7399818272654	3.36093469903622e-22	HEMA2	Glutamyl-tRNA reductase family protein
AT1G09943	0.824685272014644	0.937070871362924		
AT1G09945	1.30889076010585	0.134746103476661		
AT1G09947			U4-9	U4
AT1G09950	-4.6612842797425	7.1174783126535e-74	RAS1	RESPONSE TO ABA AND SALT 1
AT1G09953				
AT1G09955	-1.09888943204994	0.922229448203094		
AT1G09957				
AT1G09960	0.666843153360294	0.02856284757344	SUT4	sucrose transporter 4
AT1G09963				Natural antisense transcript overlaps with AT1G80410
AT1G09965	-2.56345790005585	0.771703264719035		
AT1G09967	0.0	1.0		
AT1G09970	-0.375639408086729	0.000140731560004839	LRR XI-23	Leucine-rich receptor-like protein kinase family protein
AT1G09973				
AT1G09975	-0.0905950606712728	0.985625086224987		
AT1G09977	-1.09888943204994	0.922229448203094		
AT1G09980	-0.323220991212254	0.114823456102443		Putative serine esterase family protein
AT1G09983	0.0	1.0		
AT1G09985	-0.711752786640785	0.217854684962718		
AT1G09987				Natural antisense transcript overlaps with AT1G80850
AT1G09993				Natural antisense transcript overlaps with AT1G80890
AT1G09995	-0.731669891591402	0.0242231323279689		DNA repair DEAD helicase RAD3/XP-D subfamily protein
AT1G09997				
AT1G10000	-0.436401656142279	0.423086062350075		Ribonuclease H-like superfamily protein
AT1G10010	-2.00548320131157	0.783090091015421	AAP8	amino acid permease 8
AT1G10020	-0.443093221029667	0.099836450166202		formin-like protein (DUF1005)
AT1G10030	0.0474216565655266	0.92176240960782	ERG28	ergosterol biosynthesis protein
AT1G10040	-0.38874859297052	0.536163669430855		alpha/beta-Hydrolases superfamily protein
AT1G10050	-0.0190619150954492	0.971999020924865		glycosyl hydrolase family 10 protein / carbohydrate-binding domain-containing protein
AT1G10060	-0.491555498444121	0.104542505315156	BCAT-1	branched-chain amino acid transaminase 1
AT1G10070	0.293817655131113	0.299166469305774	BCAT-2	branched-chain amino acid transaminase 2
AT1G10090	-0.67927069450976	0.00888589096914563		Early-responsive to dehydration stress protein (ERD4)
AT1G10095	-0.372125449521241	0.0468867118882362		Protein prenylyltransferase superfamily protein
AT1G10100	-0.132353879134311	0.983135006371122		hypothetical protein
AT1G10110	-0.739004453943456	0.861123876423606		F-box family protein
AT1G10120	0.434719455372246	0.059717642502689		basic helix-loop-helix (bHLH) DNA-binding superfamily protein
AT1G10130	-0.062083507063006	0.770096982732916	ECA3	endoplasmic reticulum-type calcium-transporting ATPase 3
AT1G10140	0.379377968811864	0.0645832542177293		Uncharacterized conserved protein UCP031279
AT1G10150				Carbohydrate-binding protein
AT1G10155	-0.247795989353005	0.918319673912307	PP2-A10	phloem protein 2-A10
AT1G10170	-0.527295065465279	0.00235932938617566	NFXL1	NF-X-like 1
AT1G10180	-0.0190341908302461	0.968785977590114		LOW protein: exocyst complex component-like protein
AT1G10190	-1.09888943204994	0.922229448203094		NEP-interacting protein%2C putative (DUF239)
AT1G10200	0.315675782384222	0.000643327172554426	WLIM1	GATA type zinc finger transcription factor family protein
AT1G10210	0.439214533885202	0.00124563680674974	MPK1	mitogen-activated protein kinase 1
AT1G10220	0.265486534148766	0.756064887313908		ZCF37
AT1G10225	-2.62315450978887	0.0546813416621341		transmembrane protein
AT1G10230	0.197542391725795	0.444748468547994	SK18	E3 ubiquitin ligase SCF complex subunit SKP1/ASK1 family protein
AT1G10240	-0.136417929831012	0.520822486088606	FRS11	FAR1-related sequence 11
AT1G10250	0.824685272014645	0.937070871362924		paired amphipathic helix Sin3-like protein
AT1G10270	0.179298032625161	0.555145687859441	GRP23	glutamine-rich protein 23
AT1G10280	0.177835477587551	0.608831269136776		Core-2/I-branching beta-1%2C6-N-acetylglucosaminyltransferase family protein
AT1G10290	-0.101269110226991	0.686815510126932	ADL6	dynamin-like protein 6
AT1G10300	1.1037870502522	0.0415409575353099		Nucleolar GTP-binding protein
AT1G10310	0.21491718955618	0.391324285895742		NAD(P)-binding Rossmann-fold superfamily protein
AT1G10320	0.203114738344132	0.232318598761104		Zinc finger C-x8-C-x5-C-x3-H type family protein
AT1G10330	-0.0738879203293907	0.937070871362924		Tetratricopeptide repeat (TPR)-like superfamily protein
AT1G10340	-0.276129838908049	0.37143011028985		Ankyrin repeat family protein
AT1G10350	-0.123537491251137	0.648939385190621		DNAJ heat shock family protein
AT1G10360	-0.649087898933214	0.00248877398968811	GSTU18	glutathione S-transferase TAU 18
AT1G10370	-0.906619244498403	0.00290375352730401	ERD9	Glutathione S-transferase family protein
AT1G10380	0.727579875856385	0.0503043077754748		Putative membrane lipoprotein
AT1G10385	0.409808671785684	0.91978780001174		Vps51/Vps67 family (components of vesicular transport) protein
AT1G10390	-0.203059296492641	0.316333824956793		Nucleoporin autopeptidase
AT1G10395				hypothetical protein
AT1G10400	-0.874892533474102	0.0179142051407174		UDP-Glycosyltransferase superfamily protein
AT1G10410	0.46976967297054	0.0030418743513498		CW14 protein (DUF1336)
AT1G10417	1.37642101539837	0.000472058669387306		RUN/FYVE domain protein
AT1G10430	0.132598055455886	0.432629040390742	PP2A-2	protein phosphatase 2A-2
AT1G10440				
AT1G10450	-0.156254325894311	0.362400167763064	SNL6	paired amphipathic helix Sin3-like protein
AT1G10455				B3 DNA-binding domain protein
AT1G10460	1.48532026129816	0.0271766823732392	GLP7	germin-like protein 7
AT1G10470	0.354584981183763	0.123955914673058	ARR4	response regulator 4
AT1G10480	0.763730018025503	0.161915086082538	ZFP5	zinc finger protein 5
AT1G10490	0.313264149247706	0.129069564363029		GNAT acetyltransferase (DUF699)
AT1G10500	-0.125929405509455	0.704033791180043	CPISCA	chloroplast-localized ISCA-like protein
AT1G10510	-0.0992151920589487	0.532917060618852	emb2004	RNI-like superfamily protein
AT1G10520	0.631268528728175	0.0715366501059539	Pol%7Blambda%7D	DNA polymerase lambda (POLL)
AT1G10522	0.612001055245881	5.54221957840895e-05	PRIN2	Serine/Threonine-kinase
AT1G10530	1.28137144290118	0.58983815042825		D-ribose-binding periplasmic protein
AT1G10540	0.734930795166623	0.152645369240054	NAT8	nucleobase-ascorbate transporter 8
AT1G10550	-0.388438662180224	0.552153852690801	XTH33	xyloglucan:xyloglucosyl transferase 33
AT1G10560	-0.453200477875985	0.0536988381900921	PUB18	plant U-box 18
AT1G10570	-0.0152853047260481	0.974444522573519	OTS2	Cysteine proteinases superfamily protein
AT1G10580	0.131769442040569	0.681544145255217		Transducin/WD40 repeat-like superfamily protein
AT1G10585	0.321756584650697	0.922229448203094		basic helix-loop-helix (bHLH) DNA-binding superfamily protein
AT1G10586				basic helix-loop-helix (bHLH) DNA-binding superfamily protein
